Entity ID,Entity Name,Plant ID,Plant Name,Plant State,County,Balancing Authority Code,Sector,Generator ID,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Technology Group,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Status,Nameplate Energy Capacity (MWh),Latitude,Longitude
64078,"Central Rivers Power US, LLC",50156.0,Bear Creek (CA),CA,Shasta,CISO,IPP Non-CHP,GEN1,3.2,3.0,2.9,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1990.0, , ,(OP) Operating,,40.534454,-121.9591
57280,"Eagle Creek Renewable Energy, LLC",50166.0,International Paper Woronoco Mill,MA,Hampden,ISNE,IPP Non-CHP,GEN1,0.5,0.4,0.4,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1916.0, , ,(OP) Operating,,42.163378,-72.82751
57280,"Eagle Creek Renewable Energy, LLC",50166.0,International Paper Woronoco Mill,MA,Hampden,ISNE,IPP Non-CHP,GEN2,1.8,1.7,1.7,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1913.0, , ,(OP) Operating,,42.163378,-72.82751
57280,"Eagle Creek Renewable Energy, LLC",50166.0,International Paper Woronoco Mill,MA,Hampden,ISNE,IPP Non-CHP,GEN2A,0.5,0.4,0.4,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1916.0, , ,(OP) Operating,,42.163378,-72.82751
1569,Berry Petroleum Co,50170.0,Berry Cogen,CA,Kern,CISO,Industrial CHP,GEN1,38.7,35.0,37.5,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,1986.0, , ,(OP) Operating,,35.093046,-119.4436
56840,Emporia Hydro Power LP,50175.0,Emporia,VA,Greensville,PJM,IPP Non-CHP,GEN1,2.0,2.0,2.0,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1986.0, , ,(OP) Operating,,36.696,-77.56
56840,Emporia Hydro Power LP,50175.0,Emporia,VA,Greensville,PJM,IPP Non-CHP,GEN2,0.5,0.5,0.5,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1986.0, , ,(OP) Operating,,36.696,-77.56
56842,Union Falls Hydro Power LP,50176.0,Union Falls,NY,Clinton,NYIS,IPP Non-CHP,GEN1,1.3,1.3,1.3,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1987.0, , ,(OP) Operating,,44.510739,-73.91308
56842,Union Falls Hydro Power LP,50176.0,Union Falls,NY,Clinton,NYIS,IPP Non-CHP,GEN2,1.3,1.3,1.3,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1987.0, , ,(OP) Operating,,44.510739,-73.91308
56844,Blackstone Hydro Inc.,50177.0,Blackstone/Tupperware,RI,Providence,ISNE,IPP Non-CHP,GEN1,0.4,0.4,0.4,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1981.0, , ,(OP) Operating,,42.014467,-71.5444
56844,Blackstone Hydro Inc.,50177.0,Blackstone/Tupperware,RI,Providence,ISNE,IPP Non-CHP,GEN2,0.4,0.4,0.4,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1981.0, , ,(OP) Operating,,42.014467,-71.5444
56844,Blackstone Hydro Inc.,50177.0,Blackstone/Tupperware,RI,Providence,ISNE,IPP Non-CHP,GEN3,0.4,0.4,0.4,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1981.0, , ,(OP) Operating,,42.014467,-71.5444
56844,Blackstone Hydro Inc.,50177.0,Blackstone/Tupperware,RI,Providence,ISNE,IPP Non-CHP,GEN4,0.4,0.4,0.4,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1981.0, , ,(OP) Operating,,42.014467,-71.5444
56843,Banister Hydro LP,50178.0,Halifax (VA),VA,Halifax,PJM,IPP Non-CHP,GEN1,0.8,0.8,0.8,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1915.0, , ,(OP) Operating,,36.7817,-78.9236
56843,Banister Hydro LP,50178.0,Halifax (VA),VA,Halifax,PJM,IPP Non-CHP,GEN2,0.4,0.4,0.4,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1915.0, , ,(OP) Operating,,36.7817,-78.9236
56843,Banister Hydro LP,50178.0,Halifax (VA),VA,Halifax,PJM,IPP Non-CHP,GEN3,0.4,0.4,0.4,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1915.0, , ,(OP) Operating,,36.7817,-78.9236
58896,Siskiyou Power Authority,50179.0,Box Canyon Dam,CA,Siskiyou,PACW,IPP Non-CHP,GEN1,2.5,2.5,2.5,Conventional Hydroelectric,Hydro,WAT,HY,6.0,1986.0, , ,(OP) Operating,,41.2792,-122.3292
58896,Siskiyou Power Authority,50179.0,Box Canyon Dam,CA,Siskiyou,PACW,IPP Non-CHP,GEN2,2.5,2.5,2.5,Conventional Hydroelectric,Hydro,WAT,HY,6.0,1986.0, , ,(OP) Operating,,41.2792,-122.3292
60821,Olsen Power Partners,50180.0,Olsen,CA,Shasta,CISO,IPP Non-CHP,GEN1,5.0,4.8,4.6,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1990.0, , ,(OP) Operating,,40.63722,-121.9281
20492,GCF US Holdings LLC (Columbus Mill),50184.0,GCF US Holdings LLC Columbus Mill,MS,Lowndes,TVA,Industrial CHP,TG1,64.0,64.0,64.0,Wood/Wood Waste Biomass,Other renewables,BLQ,ST,4.0,1990.0, , ,(OP) Operating,,33.3602,-88.46
20492,GCF US Holdings LLC (Columbus Mill),50184.0,GCF US Holdings LLC Columbus Mill,MS,Lowndes,TVA,Industrial CHP,TG2,46.0,46.0,46.0,Wood/Wood Waste Biomass,Other renewables,BLQ,ST,6.0,1982.0, , ,(OP) Operating,,33.3602,-88.46
20492,GCF US Holdings LLC (Columbus Mill),50184.0,GCF US Holdings LLC Columbus Mill,MS,Lowndes,TVA,Industrial CHP,TG3,14.6,14.6,14.6,Wood/Wood Waste Biomass,Other renewables,BLQ,ST,6.0,1982.0, , ,(OP) Operating,,33.3602,-88.46
20492,GCF US Holdings LLC (Columbus Mill),50184.0,GCF US Holdings LLC Columbus Mill,MS,Lowndes,TVA,Industrial CHP,TG4,4.0,4.0,4.0,Wood/Wood Waste Biomass,Other renewables,BLQ,ST,8.0,1987.0, , ,(SB) Standby/Backup: available for service but not normally used,,33.3602,-88.46
20547,Cosmo Specialty Fibers,50185.0,Cosmo Specialty Fibers Plant,WA,Grays Harbor,BPAT,Industrial CHP,TG1,7.5,8.5,9.0,Wood/Wood Waste Biomass,Other renewables,WDL,ST,1.0,1957.0, , ,(OA) Out of service but expected to return to service in next calendar year,,46.954071,-123.7611
20547,Cosmo Specialty Fibers,50185.0,Cosmo Specialty Fibers Plant,WA,Grays Harbor,BPAT,Industrial CHP,TG2,7.5,8.5,9.0,Wood/Wood Waste Biomass,Other renewables,WDL,ST,1.0,1957.0, , ,(OA) Out of service but expected to return to service in next calendar year,,46.954071,-123.7611
60561,Nippon Dynawave Packaging Co.,50187.0,Nippon Dynawave Packaging Longview WA,WA,Cowlitz,BPAT,Industrial CHP,TG1,8.0,7.4,7.5,Wood/Wood Waste Biomass,Other renewables,BLQ,ST,1.0,1948.0, , ,(OP) Operating,,46.1236,-122.9728
60561,Nippon Dynawave Packaging Co.,50187.0,Nippon Dynawave Packaging Longview WA,WA,Cowlitz,BPAT,Industrial CHP,TG2,5.0,4.7,4.7,Wood/Wood Waste Biomass,Other renewables,BLQ,ST,1.0,1948.0, , ,(OP) Operating,,46.1236,-122.9728
60561,Nippon Dynawave Packaging Co.,50187.0,Nippon Dynawave Packaging Longview WA,WA,Cowlitz,BPAT,Industrial CHP,TG4,18.0,16.7,16.9,Wood/Wood Waste Biomass,Other renewables,BLQ,ST,1.0,1954.0, , ,(OP) Operating,,46.1236,-122.9728
60561,Nippon Dynawave Packaging Co.,50187.0,Nippon Dynawave Packaging Longview WA,WA,Cowlitz,BPAT,Industrial CHP,TG5,31.4,29.2,29.5,Wood/Wood Waste Biomass,Other renewables,WDS,ST,1.0,1976.0, , ,(OP) Operating,,46.1236,-122.9728
20511,International Paper Co. - New Bern Mill,50188.0,International Paper Co. - New Bern Mill,NC,Craven,CPLE,Industrial CHP,TG2,38.1,29.0,33.0,Wood/Wood Waste Biomass,Other renewables,BLQ,ST,4.0,2014.0, , ,(OP) Operating,,35.212,-77.1144
55903,Domtar Paper Company LLC,50189.0,Domtar Paper Co LLC Plymouth NC,NC,Martin,PJM,Industrial CHP,TG10,72.0,74.0,74.0,Wood/Wood Waste Biomass,Other renewables,WDS,ST,6.0,1978.0, , ,(OP) Operating,,35.8628,-76.7831
55903,Domtar Paper Company LLC,50189.0,Domtar Paper Co LLC Plymouth NC,NC,Martin,PJM,Industrial CHP,TG9,42.0,40.8,40.8,Wood/Wood Waste Biomass,Other renewables,BLQ,ST,9.0,1976.0, , ,(OP) Operating,,35.8628,-76.7831
55997,Domtar Paper Company Rothschild,50190.0,Domtar Paper Company Rothschild,WI,Marathon,MISO,Industrial Non-CHP,HG3,0.6,0.6,0.6,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1910.0, , ,(OP) Operating,,44.8867,-89.6272
55997,Domtar Paper Company Rothschild,50190.0,Domtar Paper Company Rothschild,WI,Marathon,MISO,Industrial Non-CHP,HG7,0.5,0.5,0.5,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1910.0, , ,(OP) Operating,,44.8867,-89.6272
56289,International Paper Corporation - Springfield,50191.0,IP Springfield Oregon,OR,Lane,BPAT,Industrial CHP,TG4,32.7,33.0,33.0,Wood/Wood Waste Biomass,Other renewables,BLQ,ST,10.0,1976.0, , ,(OP) Operating,,44.0569,-122.9555
56164,International Paper - Valliant,50192.0,International Paper Valliant OK,OK,McCurtain,SWPP,Industrial CHP,TG1,68.0,57.8,57.8,Wood/Wood Waste Biomass,Other renewables,BLQ,ST,10.0,1971.0, , ,(OP) Operating,,33.9961,-95.1114
19351,U S Gypsum Co,50203.0,US Gypsum Oakfield,NY,Genesee,NYIS,Industrial CHP,GEN1,5.8,4.9,5.7,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,4.0,1986.0, , ,(OP) Operating,,43.0647,-78.2972
28473,Harvest Midstream Co,50205.0,Williams Ignacio Natural Gas Plant,CO,La Plata,WACM,Industrial Non-CHP,7101,6.1,6.1,6.1,All Other,Other,WH,ST,12.0,1984.0, , ,(OP) Operating,,37.145556,-107.7847
27762,Ptarmigan Res & Engy Inc,50206.0,Vallecito Hydroelectric,CO,La Plata,WACM,IPP Non-CHP,GEN1,0.8,0.8,0.8,Conventional Hydroelectric,Hydro,WAT,HY,5.0,1989.0, , ,(OP) Operating,,37.377715,-107.5787
27762,Ptarmigan Res & Engy Inc,50206.0,Vallecito Hydroelectric,CO,La Plata,WACM,IPP Non-CHP,GEN2,2.5,2.5,2.5,Conventional Hydroelectric,Hydro,WAT,HY,5.0,1989.0, , ,(OP) Operating,,37.377715,-107.5787
27762,Ptarmigan Res & Engy Inc,50206.0,Vallecito Hydroelectric,CO,La Plata,WACM,IPP Non-CHP,GEN3,2.5,2.5,2.5,Conventional Hydroelectric,Hydro,WAT,HY,5.0,1989.0, , ,(OP) Operating,,37.377715,-107.5787
65548,"NE Renewable Bethlehem, LLC",50208.0,"NE Renewable Bethlehem, LLC",NH,GRAFTON,ISNE,IPP Non-CHP,GEN1,17.5,15.0,15.0,Wood/Wood Waste Biomass,Other renewables,WDS,ST,12.0,1986.0, , ,(OP) Operating,,44.3274,-71.68
49899,CalEnergy Operating Corporation,50210.0,Vulcan-BN Geothermal Power Company,CA,Imperial,IID,IPP Non-CHP,GEN1,30.1,29.0,29.0,Geothermal,Other renewables,GEO,ST,12.0,1985.0, , ,(OP) Operating,,33.1633,-115.6167
49899,CalEnergy Operating Corporation,50210.0,Vulcan-BN Geothermal Power Company,CA,Imperial,IID,IPP Non-CHP,GEN2,9.5,9.0,9.0,Geothermal,Other renewables,GEO,ST,12.0,1985.0, , ,(OP) Operating,,33.1633,-115.6167
21128,York County Solid W & R Auth - (PA),50215.0,York County Resource Recovery,PA,York,PJM,IPP Non-CHP,GEN1,36.5,30.0,30.0,Municipal Solid Waste,Other renewables,MSW,ST,11.0,1989.0, , ,(OP) Operating,,40.0017,-76.7183
867,ARCO Products Co-Watson,50216.0,Watson Cogeneration,CA,Los Angeles,CISO,Industrial CHP,GN91,82.0,82.0,82.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,3.0,1988.0, , ,(OP) Operating,,33.816647,-118.2448
867,ARCO Products Co-Watson,50216.0,Watson Cogeneration,CA,Los Angeles,CISO,Industrial CHP,GN92,82.0,82.0,82.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,2.0,1988.0, , ,(OP) Operating,,33.816647,-118.2448
867,ARCO Products Co-Watson,50216.0,Watson Cogeneration,CA,Los Angeles,CISO,Industrial CHP,GN93,82.0,82.0,82.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,1.0,1988.0, , ,(OP) Operating,,33.816647,-118.2448
867,ARCO Products Co-Watson,50216.0,Watson Cogeneration,CA,Los Angeles,CISO,Industrial CHP,GN94,82.0,82.0,82.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,12.0,1987.0, , ,(OP) Operating,,33.816647,-118.2448
867,ARCO Products Co-Watson,50216.0,Watson Cogeneration,CA,Los Angeles,CISO,Industrial CHP,GN95,38.5,35.0,35.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,2.0,1988.0, , ,(OP) Operating,,33.816647,-118.2448
867,ARCO Products Co-Watson,50216.0,Watson Cogeneration,CA,Los Angeles,CISO,Industrial CHP,GN96,38.5,35.0,35.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,12.0,1987.0, , ,(OP) Operating,,33.816647,-118.2448
19281,Turlock Irrigation District,50218.0,Woodward Power Plant,CA,Stanislaus,TIDC,Electric Utility,U1,2.8,2.7,2.6,Conventional Hydroelectric,Hydro,WAT,HY,4.0,1982.0, , ,(OP) Operating,,37.860653,-120.8792
19281,Turlock Irrigation District,50219.0,Frankenheimer Power Plant,CA,Stanislaus,CISO,Electric Utility,U1,5.3,4.0,4.3,Conventional Hydroelectric,Hydro,WAT,HY,3.0,1983.0, , ,(OP) Operating,,37.830378,-120.807
13353,Nelson Creek Power Inc,50223.0,Nelson Creek,CA,Shasta,CISO,IPP Non-CHP,1296,1.2,0.5,0.9,Conventional Hydroelectric,Hydro,WAT,HY,10.0,1989.0, , ,(OP) Operating,,41.028893,-121.8924
22045,City of Oxnard - (CA),50224.0,Oxnard Wastewater Treatment Plant,CA,Ventura,CISO,Commercial CHP,7610,0.5,0.4,0.4,Other Waste Biomass,Other renewables,OBG,IC,8.0,1981.0, , ,(OP) Operating,,34.140501,-119.1845
22045,City of Oxnard - (CA),50224.0,Oxnard Wastewater Treatment Plant,CA,Ventura,CISO,Commercial CHP,7710,0.5,0.4,0.4,Other Waste Biomass,Other renewables,OBG,IC,8.0,1981.0, , ,(OP) Operating,,34.140501,-119.1845
22045,City of Oxnard - (CA),50224.0,Oxnard Wastewater Treatment Plant,CA,Ventura,CISO,Commercial CHP,7810,0.5,0.4,0.4,Other Waste Biomass,Other renewables,OBG,IC,8.0,1981.0, , ,(OP) Operating,,34.140501,-119.1845
15824,Ecomaine,50225.0,Regional Waste Systems,ME,Cumberland,ISNE,IPP Non-CHP,TG1,13.3,11.5,11.5,Municipal Solid Waste,Other renewables,MSW,ST,6.0,1988.0, , ,(OP) Operating,,43.6556,-70.3347
22614,Rocky Brook Electric Inc,50228.0,Rocky Brook Hydroelectric,WA,Jefferson,BPAT,IPP Non-CHP,GEN1,1.6,0.1,1.2,Conventional Hydroelectric,Hydro,WAT,HY,12.0,1985.0, , ,(SB) Standby/Backup: available for service but not normally used,,47.7197,-122.9431
18760,"TPC Group, LLC",50229.0,Texas Petrochemicals,TX,Harris,ERCO,Industrial CHP,TG2,35.0,35.0,35.0,Natural Gas Steam Turbine,Natural gas,NG,ST,6.0,1972.0, , ,(OP) Operating,,29.6981,-95.2547
16191,Robbins Lumber Inc,50230.0,Robbins Lumber,ME,WALDO,ISNE,Industrial CHP,CAT,2.0,1.8,1.8,Petroleum Liquids,Other thermal,DFO,IC,1.0,1987.0, , ,(OP) Operating,,44.3331,-69.2019
16191,Robbins Lumber Inc,50230.0,Robbins Lumber,ME,WALDO,ISNE,Industrial CHP,WEST,1.2,1.1,1.1,Wood/Wood Waste Biomass,Other renewables,WDS,ST,1.0,1981.0, , ,(OS) Out of service and NOT expected to return to service in next calendar year,,44.3331,-69.2019
22635,San Gabriel Valley Mun Wtr Dt,50233.0,San Dimas Wash Generating Station,CA,Los Angeles,CISO,IPP Non-CHP,4011,1.0,1.0,1.0,Conventional Hydroelectric,Hydro,WAT,HY,3.0,1986.0, , ,(SB) Standby/Backup: available for service but not normally used,,34.124171,-117.8051
16583,San Antonio Regional Hospital,50234.0,San Antonio Regional Hospital,CA,San Bernardino,CISO,Commercial CHP,2074,0.9,0.9,0.8,Natural Gas Internal Combustion Engine,Natural gas,NG,IC,1.0,1985.0, , ,(OP) Operating,,34.1019,-117.6381
16583,San Antonio Regional Hospital,50234.0,San Antonio Regional Hospital,CA,San Bernardino,CISO,Commercial CHP,2075,0.9,0.9,0.8,Natural Gas Internal Combustion Engine,Natural gas,NG,IC,1.0,1985.0, , ,(OP) Operating,,34.1019,-117.6381
16583,San Antonio Regional Hospital,50234.0,San Antonio Regional Hospital,CA,San Bernardino,CISO,Commercial CHP,2076,0.9,0.9,0.8,Natural Gas Internal Combustion Engine,Natural gas,NG,IC,3.0,2001.0, , ,(OP) Operating,,34.1019,-117.6381
15526,Purdue University,50240.0,Purdue University,IN,Tippecanoe,MISO,Commercial CHP,GEN1,30.8,30.8,30.8,Natural Gas Steam Turbine,Natural gas,NG,ST,7.0,1995.0, , ,(OP) Operating,,40.4172,-86.9122
15526,Purdue University,50240.0,Purdue University,IN,Tippecanoe,MISO,Commercial CHP,GEN2,10.7,7.0,10.6,Natural Gas Steam Turbine,Natural gas,NG,ST,1.0,1969.0, , ,(OP) Operating,,40.4172,-86.9122
15526,Purdue University,50240.0,Purdue University,IN,Tippecanoe,MISO,Commercial CHP,GEN3,1.8,1.8,1.8,Petroleum Liquids,Other thermal,DFO,IC,1.0,2000.0, , ,(OP) Operating,,40.4172,-86.9122
27378,Tenet Hospital Ltd,50241.0,Tenet Hospital,TX,El Paso,EPE,Commercial CHP,9541,2.1,2.1,2.1,Natural Gas Internal Combustion Engine,Natural gas,NG,IC,3.0,1987.0, , ,(OP) Operating,,31.7697,-106.5014
27378,Tenet Hospital Ltd,50241.0,Tenet Hospital,TX,El Paso,EPE,Commercial CHP,9542,2.1,2.1,2.1,Natural Gas Internal Combustion Engine,Natural gas,NG,IC,3.0,1987.0, , ,(OP) Operating,,31.7697,-106.5014
9303,Bucksport Generation LLC,50243.0,Bucksport Generation LLC,ME,Hancock,ISNE,IPP Non-CHP,GEN4,186.8,178.0,183.1,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,1.0,2001.0, , ,(OP) Operating,,44.5738,-68.8046
9401,International Paper Co-Pensacola,50250.0,International Paper Pensacola,FL,Escambia,SOCO,Industrial CHP,GEN1,39.6,36.0,36.0,Wood/Wood Waste Biomass,Other renewables,BLQ,ST,1.0,1981.0, , ,(OP) Operating,,30.5966,-87.3264
9401,International Paper Co-Pensacola,50250.0,International Paper Pensacola,FL,Escambia,SOCO,Industrial CHP,GEN2,43.2,40.0,40.0,Wood/Wood Waste Biomass,Other renewables,BLQ,ST,1.0,1981.0, , ,(OP) Operating,,30.5966,-87.3264
56187,Billerud Quinnesec Mill,50251.0,Billerud Quinnesec Mill,MI,Dickinson,MISO,Industrial CHP,GEN1,28.0,28.0,28.0,Wood/Wood Waste Biomass,Other renewables,BLQ,ST,10.0,1985.0, , ,(OP) Operating,,45.7956,-87.9556
56187,Billerud Quinnesec Mill,50251.0,Billerud Quinnesec Mill,MI,Dickinson,MISO,Industrial CHP,GEN2,28.0,31.0,31.0,Wood/Wood Waste Biomass,Other renewables,WDS,ST,11.0,2011.0, , ,(OP) Operating,,45.7956,-87.9556
57280,"Eagle Creek Renewable Energy, LLC",50252.0,Sartell Dam,MN,Benton,MISO,IPP Non-CHP,HG10,0.9,0.9,0.9,Conventional Hydroelectric,Hydro,WAT,HY,3.0,1985.0, , ,(OP) Operating,,45.617996,-94.20079
57280,"Eagle Creek Renewable Energy, LLC",50252.0,Sartell Dam,MN,Benton,MISO,IPP Non-CHP,HG11,0.9,0.9,0.9,Conventional Hydroelectric,Hydro,WAT,HY,3.0,1985.0, , ,(OP) Operating,,45.617996,-94.20079
57280,"Eagle Creek Renewable Energy, LLC",50252.0,Sartell Dam,MN,Benton,MISO,IPP Non-CHP,HG12,0.9,0.9,0.9,Conventional Hydroelectric,Hydro,WAT,HY,3.0,1985.0, , ,(OP) Operating,,45.617996,-94.20079
57280,"Eagle Creek Renewable Energy, LLC",50252.0,Sartell Dam,MN,Benton,MISO,IPP Non-CHP,HG2,0.9,0.9,0.9,Conventional Hydroelectric,Hydro,WAT,HY,3.0,1985.0, , ,(OP) Operating,,45.617996,-94.20079
57280,"Eagle Creek Renewable Energy, LLC",50252.0,Sartell Dam,MN,Benton,MISO,IPP Non-CHP,HG3,0.9,0.9,0.9,Conventional Hydroelectric,Hydro,WAT,HY,3.0,1985.0, , ,(OP) Operating,,45.617996,-94.20079
57280,"Eagle Creek Renewable Energy, LLC",50252.0,Sartell Dam,MN,Benton,MISO,IPP Non-CHP,HG4,0.9,0.9,0.9,Conventional Hydroelectric,Hydro,WAT,HY,3.0,1985.0, , ,(OP) Operating,,45.617996,-94.20079
57280,"Eagle Creek Renewable Energy, LLC",50252.0,Sartell Dam,MN,Benton,MISO,IPP Non-CHP,HG5,0.9,0.9,0.9,Conventional Hydroelectric,Hydro,WAT,HY,3.0,1985.0, , ,(OP) Operating,,45.617996,-94.20079
57280,"Eagle Creek Renewable Energy, LLC",50252.0,Sartell Dam,MN,Benton,MISO,IPP Non-CHP,HG6,0.8,0.8,0.8,Conventional Hydroelectric,Hydro,WAT,HY,3.0,1985.0, , ,(OP) Operating,,45.617996,-94.20079
57280,"Eagle Creek Renewable Energy, LLC",50252.0,Sartell Dam,MN,Benton,MISO,IPP Non-CHP,HG7,0.8,0.8,0.8,Conventional Hydroelectric,Hydro,WAT,HY,3.0,1985.0, , ,(OP) Operating,,45.617996,-94.20079
57280,"Eagle Creek Renewable Energy, LLC",50252.0,Sartell Dam,MN,Benton,MISO,IPP Non-CHP,HG8,0.7,0.7,0.7,Conventional Hydroelectric,Hydro,WAT,HY,3.0,1985.0, , ,(OP) Operating,,45.617996,-94.20079
57280,"Eagle Creek Renewable Energy, LLC",50252.0,Sartell Dam,MN,Benton,MISO,IPP Non-CHP,HG9,0.7,0.7,0.7,Conventional Hydroelectric,Hydro,WAT,HY,3.0,1985.0, , ,(OP) Operating,,45.617996,-94.20079
64508,"Westrock Kraft Paper, LLC",50254.0,KapStone Kraft Paper Corp,NC,Halifax,PJM,Industrial CHP,GEN1,28.3,30.0,30.0,Wood/Wood Waste Biomass,Other renewables,BLQ,ST,1.0,1966.0, , ,(OP) Operating,,36.4769,-77.6414
13945,Corewell Health Dearborn Campus,50260.0,Corewell Health Dearborn Campus,MI,Wayne,MISO,Commercial Non-CHP,1 2M,2.0,2.0,2.0,Petroleum Liquids,Other thermal,DFO,IC,1.0,2006.0, , ,(SB) Standby/Backup: available for service but not normally used,,42.2917,-83.2119
13945,Corewell Health Dearborn Campus,50260.0,Corewell Health Dearborn Campus,MI,Wayne,MISO,Commercial Non-CHP,2 2M,2.0,2.0,2.0,Petroleum Liquids,Other thermal,DFO,IC,1.0,2006.0, , ,(SB) Standby/Backup: available for service but not normally used,,42.2917,-83.2119
13945,Corewell Health Dearborn Campus,50260.0,Corewell Health Dearborn Campus,MI,Wayne,MISO,Commercial Non-CHP,500A,0.5,0.5,0.5,Petroleum Liquids,Other thermal,DFO,IC,2.0,2006.0, , ,(SB) Standby/Backup: available for service but not normally used,,42.2917,-83.2119
40444,Truckee-Carson Irrigation District,50261.0,New Lahontan,NV,Churchill,NEVP,IPP Non-CHP,GEN1,4.0,3.8,3.7,Conventional Hydroelectric,Hydro,WAT,HY,4.0,1989.0, , ,(OP) Operating,,39.463569,-119.0652
15787,Redlands Water & Power Company,50267.0,Redlands Water & Power,CO,Mesa,PSCO,IPP Non-CHP,RED1,1.4,1.4,1.4,Conventional Hydroelectric,Hydro,WAT,HY,8.0,1931.0, , ,(OP) Operating,,39.067347,-108.5928
5914,Erie Boulevard Hydropower LP,50268.0,Hewittville Hydroelectric,NY,St Lawrence,NYIS,IPP Non-CHP,HY1,3.0,2.2,2.2,Conventional Hydroelectric,Hydro,WAT,HY,9.0,1984.0, , ,(OP) Operating,,44.705167,-75.00793
5914,Erie Boulevard Hydropower LP,50269.0,Unionville Hydro Project 2499 NY,NY,St Lawrence,NYIS,IPP Non-CHP,HY1,3.0,2.2,2.2,Conventional Hydroelectric,Hydro,WAT,HY,7.0,1984.0, , ,(OP) Operating,,44.714518,-74.99658
67641,Sable Offshore Corp,50270.0,Santa Ynez Facility,CA,Santa Barbara,CISO,Industrial CHP,GTG1,39.5,40.2,39.2,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,9.0,1993.0, , ,(OA) Out of service but expected to return to service in next calendar year,,34.464819,-120.0444
67641,Sable Offshore Corp,50270.0,Santa Ynez Facility,CA,Santa Barbara,CISO,Industrial CHP,STG1,9.8,8.9,8.8,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,10.0,1993.0, , ,(OA) Out of service but expected to return to service in next calendar year,,34.464819,-120.0444
17191,Simplot Leasing Corp,50274.0,Simplot Leasing Don Plant,ID,Bannock,IPCO,Industrial CHP,GEN1,15.9,14.8,15.0,All Other,Other,WH,ST,2.0,1986.0, , ,(OP) Operating,,42.908412,-112.5294
14465,Philip Morris USA - Park 500,50275.0,Park 500 Philip Morris USA,VA,Chesterfield,PJM,Industrial CHP,TG3,13.0,10.5,11.5,Natural Gas Steam Turbine,Natural gas,NG,ST,9.0,1983.0, , ,(OP) Operating,,37.3389,-77.2806
57280,"Eagle Creek Renewable Energy, LLC",50278.0,Worumbo Hydro Station,ME,Androscoggin,ISNE,IPP Non-CHP,GEN1,9.7,4.6,9.3,Conventional Hydroelectric,Hydro,WAT,HY,2.0,1989.0, , ,(OP) Operating,,43.994729,-70.06192
57280,"Eagle Creek Renewable Energy, LLC",50278.0,Worumbo Hydro Station,ME,Androscoggin,ISNE,IPP Non-CHP,GEN2,9.7,4.6,9.3,Conventional Hydroelectric,Hydro,WAT,HY,3.0,1989.0, , ,(OP) Operating,,43.994729,-70.06192
22174,PEI Power Corp,50279.0,Archbald Power Station,PA,Lackawanna,PJM,IPP Non-CHP,GEN1,23.2,20.0,20.0,Natural Gas Steam Turbine,Natural gas,NG,ST,9.0,1988.0, , ,(OP) Operating,,41.485,-75.5406
22174,PEI Power Corp,50279.0,Archbald Power Station,PA,Lackawanna,PJM,IPP Non-CHP,GEN5,4.6,4.0,4.6,Landfill Gas,Other renewables,LFG,GT,2.0,2010.0, , ,(OP) Operating,,41.485,-75.5406
22174,PEI Power Corp,50279.0,Archbald Power Station,PA,Lackawanna,PJM,IPP Non-CHP,GEN6,4.6,4.0,4.6,Landfill Gas,Other renewables,LFG,GT,2.0,2010.0, , ,(OP) Operating,,41.485,-75.5406
22174,PEI Power Corp,50279.0,Archbald Power Station,PA,Lackawanna,PJM,IPP Non-CHP,Gen2,60.5,43.7,50.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2001.0, , ,(OP) Operating,,41.485,-75.5406
